"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 23/12/2014,         0.0,      1,         2.7,      1,        58.0,      1,          70,      1,         1.1,      1,       915.6,      1,      3051.7,      1
00:00:00 24/12/2014,         0.0,      1,         0.1,      1,        74.6,      1,          64,      1,         0.8,      1,       913.9,      1,      3283.1,      1
00:00:00 25/12/2014,         0.0,      1,         0.8,      1,        79.0,      1,          55,      1,         1.1,      1,       910.5,      1,      3813.3,      1
00:00:00 26/12/2014,         0.0,      1,         1.2,      1,        38.8,      1,          47,      1,         2.4,      1,       911.4,      1,      4522.3,      1
00:00:00 27/12/2014,         1.2,      1,        -4.6,      1,        80.8,      1,          26,      1,         0.7,      1,       900.2,      1,       875.6,      1
00:00:00 28/12/2014,         0.0,      1,        -2.8,      1,        68.0,      1,          37,      1,         1.8,      1,       895.0,      1,      2964.2,      1
00:00:00 29/12/2014,         0.0,      1,        -3.4,      1,        40.5,      1,          56,      1,         2.1,      1,       911.4,      1,      3430.8,      1
00:00:00 30/12/2014,         0.2,      1,        -1.6,      1,        40.7,      1,          56,      1,         4.4,      1,       914.3,      1,      2648.6,      1
00:00:00 31/12/2014,         0.0,      1,        -4.8,      1,        84.9,      1,         259,      1,         2.6,      1,       915.3,      1,      3884.3,      1
00:00:00 01/01/2015,         0.0,      1,        -2.8,      1,        82.9,      1,          82,      1,         1.1,      1,       920.9,      1,      4283.8,      1
00:00:00 02/01/2015,         0.0,      1,         1.5,      1,        78.9,      1,          79,      1,         1.2,      1,       919.1,      1,      2798.1,      1
00:00:00 03/01/2015,         0.0,      1,         2.7,      1,        67.9,      1,          76,      1,         1.3,      1,       912.8,      1,      3821.8,      1
00:00:00 04/01/2015,         0.6,      1,         2.6,      1,        56.5,      1,          34,      1,         2.7,      1,       912.3,      1,      5241.3,      1
00:00:00 05/01/2015,         0.0,      1,         1.5,      1,        39.4,      1,         265,      1,         1.6,      1,       916.2,      1,      4723.6,      1
00:00:00 06/01/2015,         0.0,      1,         1.0,      1,        49.7,      1,          75,      1,         1.3,      1,       912.6,      1,      3737.9,      1
00:00:00 07/01/2015,         0.0,      1,        -1.6,      1,        72.1,      1,          59,      1,         1.0,      1,       917.1,      1,      4083.8,      1
00:00:00 08/01/2015,         0.0,      1,        -1.7,      1,        74.5,      1,          67,      1,         0.9,      1,       919.7,      1,      3910.5,      1
00:00:00 09/01/2015,         0.0,      1,         0.9,      1,        67.2,      1,          63,      1,         1.2,      1,       917.1,      1,      3495.2,      1
00:00:00 10/01/2015,         0.0,      1,        10.3,      1,        52.2,      1,          77,      1,         2.2,      1,       908.3,      1,      3388.3,      1
00:00:00 11/01/2015,         0.6,      1,         2.8,      1,        59.4,      1,          60,      1,         1.9,      1,       905.4,      1,      2835.7,      1
00:00:00 12/01/2015,         0.0,      1,         1.0,      1,        51.5,      1,          83,      1,         1.5,      1,       915.8,      1,      4523.1,      1
00:00:00 13/01/2015,         0.0,      1,        -0.3,      1,        62.5,      1,          79,      1,         1.0,      1,       914.6,      1,      4377.9,      1
00:00:00 14/01/2015,         0.4,      1,         0.9,      1,        80.6,      1,          92,      1,         1.2,      1,       909.3,      1,      4603.0,      1
00:00:00 15/01/2015,         0.0,      1,        -0.5,      1,        85.2,      1,          76,      1,         0.7,      1,       909.5,      1,      3180.3,      1
00:00:00 16/01/2015,         5.6,      1,         1.8,      1,        92.3,      1,         353,      1,         1.2,      1,       905.9,      1,      1119.3,      1
00:00:00 17/01/2015,        11.6,      1,         2.6,      1,       100.0,      1,         285,      1,         0.9,      1,       902.3,      1,      1769.0,      1
00:00:00 18/01/2015,         0.2,      1,         0.3,      1,        97.9,      1,          53,      1,         0.8,      1,       905.2,      1,      3703.2,      1
00:00:00 19/01/2015,         0.0,      1,        -1.6,      1,        86.8,      1,          77,      1,         1.1,      1,       903.1,      1,      4741.6,      1
00:00:00 20/01/2015,         0.0,      1,        -2.1,      1,        83.6,      1,          81,      1,         0.8,      1,       901.3,      1,      5386.4,      1
00:00:00 21/01/2015,         0.8,      1,        -1.8,      1,        90.2,      1,          47,      1,         0.6,      1,       902.2,      1,      1852.1,      1
00:00:00 22/01/2015,         1.6,      1,         0.3,      1,        97.7,      1,          67,      1,         0.6,      1,       901.8,      1,      3471.5,      1
00:00:00 23/01/2015,         0.0,      1,        -0.1,      1,        90.3,      1,          91,      1,         1.2,      1,       902.0,      1,      3784.6,      1
00:00:00 24/01/2015,         0.0,      1,         0.0,      1,        72.8,      1,          85,      1,         1.9,      1,       902.9,      1,      6268.0,      1
00:00:00 25/01/2015,         0.0,      1,        -0.7,      1,        50.9,      1,         312,      1,         1.5,      1,       908.2,      1,      5032.1,      1
00:00:00 26/01/2015,         0.0,      1,        -3.5,      1,        56.7,      1,          93,      1,         1.9,      1,       911.4,      1,      6516.7,      1
00:00:00 27/01/2015,         0.0,      1,        -1.6,      1,        54.9,      1,          71,      1,         1.7,      1,       906.0,      1,      3600.2,      1
00:00:00 28/01/2015,         0.0,      1,        -2.4,      1,        57.0,      1,          98,      1,         1.2,      1,       905.0,      1,      7051.7,      1
00:00:00 29/01/2015,         0.0,      1,        -3.8,      1,        69.2,      1,         320,      1,         0.8,      1,       890.5,      1,      1871.5,      1
00:00:00 30/01/2015,         3.0,      1,        -3.9,      1,        82.5,      1,           2,      1,         1.3,      1,       872.4,      1,      1038.2,      1
00:00:00 31/01/2015,         0.0,      1,        -5.7,      1,        72.9,      1,          79,      1,         0.9,      1,       878.7,      1,      4875.4,      1
00:00:00 01/02/2015,         0.0,      1,        -3.4,      1,        60.6,      1,          85,      1,         1.1,      1,       882.6,      1,      5191.3,      1
00:00:00 02/02/2015,         0.0,      1,        -3.8,      1,        54.1,      1,          83,      1,         1.6,      1,       890.5,      1,      5546.2,      1
00:00:00 03/02/2015,         0.0,      1,        -4.8,      1,        64.4,      1,          57,      1,         0.8,      1,       893.4,      1,      3587.2,      1
00:00:00 04/02/2015,         0.0,      1,        -1.6,      1,        65.7,      1,          77,      1,         1.0,      1,       894.5,      1,      4713.3,      1
00:00:00 05/02/2015,        26.6,      1,        -1.3,      1,        90.7,      1,          26,      1,         0.5,      1,       896.1,      1,      1108.8,      1
00:00:00 06/02/2015,         5.6,      1,        -0.2,      1,        99.7,      1,          25,      1,         0.3,      1,       897.9,      1,      1833.5,      1
00:00:00 07/02/2015,         0.6,      1,         0.2,      1,        93.3,      1,         325,      1,         0.9,      1,       906.4,      1,      5375.0,      1
00:00:00 08/02/2015,         0.0,      1,        -1.8,      1,        57.2,      1,          56,      1,         3.7,      1,       904.6,      1,      6231.0,      1
00:00:00 09/02/2015,         0.0,      1,        -0.4,      1,        48.9,      1,          50,      1,         2.7,      1,       908.9,      1,      5251.6,      1
00:00:00 10/02/2015,         0.0,      1,         2.8,      1,        60.9,      1,          80,      1,         1.6,      1,       912.1,      1,      6658.4,      1
00:00:00 11/02/2015,         0.0,      1,         3.1,      1,        67.4,      1,          69,      1,         0.9,      1,       913.3,      1,      6318.2,      1
00:00:00 12/02/2015,         0.0,      1,         1.1,      1,        74.4,      1,          65,      1,         1.0,      1,       912.4,      1,      6514.2,      1
00:00:00 13/02/2015,         0.0,      1,        -0.5,      1,        88.2,      1,         276,      1,         1.3,      1,       911.2,      1,      5970.3,      1
00:00:00 14/02/2015,         0.6,      1,         0.4,      1,        94.8,      1,         299,      1,         0.7,      1,       906.0,      1,      2589.4,      1
00:00:00 15/02/2015,         0.4,      1,         1.1,      1,        98.2,      1,         270,      1,         0.8,      1,       904.5,      1,      3281.5,      1
00:00:00 16/02/2015,         0.0,      1,         1.7,      1,        79.0,      1,          71,      1,         1.0,      1,       909.6,      1,      6615.1,      1
00:00:00 17/02/2015,         0.0,      1,         1.5,      1,        73.9,      1,          77,      1,         1.0,      1,       916.2,      1,      6376.7,      1
00:00:00 18/02/2015,         0.0,      1,         1.4,      1,        68.5,      1,          87,      1,         1.2,      1,       921.7,      1,      6836.1,      1
00:00:00 19/02/2015,         0.0,      1,         0.8,      1,        61.8,      1,          87,      1,         1.1,      1,       918.8,      1,      6559.0,      1
00:00:00 20/02/2015,         0.0,      1,         0.3,      1,        64.2,      1,          91,      1,         1.2,      1,       910.9,      1,      6487.1,      1
00:00:00 21/02/2015,         0.0,      1,        -0.9,      1,        89.4,      1,         268,      1,         1.2,      1,       899.4,      1,      2357.6,      1
00:00:00 22/02/2015,         4.2,      1,         0.8,      1,        95.8,      1,          80,      1,         0.7,      1,       894.0,      1,      4292.0,      1
00:00:00 23/02/2015,         0.0,      1,         1.7,      1,        83.5,      1,         101,      1,         1.1,      1,       895.7,      1,      6312.5,      1
00:00:00 24/02/2015,         4.4,      1,         0.5,      1,        98.5,      1,         263,      1,         1.1,      1,       895.8,      1,      1781.9,      1
00:00:00 25/02/2015,         0.0,      1,         0.8,      1,        76.7,      1,          52,      1,         1.4,      1,       903.6,      1,      5990.2,      1
00:00:00 26/02/2015,         0.2,      1,         1.0,      1,        79.6,      1,          67,      1,         0.8,      1,       907.0,      1,      4244.5,      1
00:00:00 27/02/2015,         0.2,      1,         1.1,      1,        92.2,      1,          87,      1,         0.9,      1,       902.7,      1,      4931.2,      1
00:00:00 28/02/2015,         0.0,      1,         2.2,      1,        76.9,      1,         104,      1,         0.9,      1,       906.1,      1,      6508.9,      1
00:00:00 01/03/2015,         0.0,      1,         1.6,      1,        79.8,      1,         106,      1,         1.1,      1,       905.4,      1,      5260.7,      1
00:00:00 02/03/2015,         0.4,      1,         1.3,      1,        94.5,      1,          57,      1,         0.8,      1,       902.0,      1,      2285.8,      1
00:00:00 03/03/2015,         0.0,      1,         2.4,      1,        59.0,      1,          76,      1,         1.9,      1,       910.2,      1,      8470.5,      1
00:00:00 04/03/2015,         0.0,      1,         2.1,      1,        62.9,      1,          45,      1,         2.2,      1,       910.1,      1,      6045.2,      1
00:00:00 05/03/2015,         0.0,      1,         1.9,      1,        34.0,      1,          41,      1,         3.6,      1,       912.6,      1,      7870.0,      1
00:00:00 06/03/2015,         0.0,      1,         1.8,      1,        41.9,      1,          64,      1,         2.2,      1,       917.3,      1,      8363.3,      1
00:00:00 07/03/2015,         0.0,      1,         1.8,      1,        60.2,      1,         115,      1,         1.4,      1,       918.2,      1,      7824.6,      1
00:00:00 08/03/2015,         0.0,      1,         3.0,      1,        61.1,      1,          96,      1,         1.3,      1,       915.1,      1,      8126.3,      1
00:00:00 09/03/2015,         0.0,      1,         1.9,      1,        65.7,      1,          79,      1,         1.2,      1,       914.2,      1,      4983.2,      1
00:00:00 10/03/2015,         0.0,      1,         5.1,      1,        58.5,      1,          83,      1,         1.6,      1,       912.8,      1,      8066.7,      1
00:00:00 11/03/2015,         0.0,      1,         6.5,      1,        42.9,      1,          61,      1,         3.0,      1,       909.8,      1,      8034.3,      1
00:00:00 12/03/2015,         0.0,      1,         3.8,      1,        38.5,      1,         219,      1,         2.0,      1,       911.0,      1,      8465.5,      1
00:00:00 13/03/2015,         0.0,      1,         2.7,      1,        56.6,      1,         258,      1,         1.9,      1,       907.2,      1,      8393.6,      1
00:00:00 14/03/2015,         0.0,      1,         3.0,      1,        68.0,      1,         275,      1,         1.2,      1,       909.0,      1,      4621.5,      1
00:00:00 15/03/2015,         0.0,      1,         2.6,      1,        68.1,      1,         187,      1,         1.1,      1,       913.6,      1,      4258.6,      1
00:00:00 16/03/2015,         4.2,      1,         1.9,      1,        93.3,      1,         162,      1,         0.6,      1,       916.3,      1,      4381.0,      1
00:00:00 17/03/2015,         0.2,      1,         4.3,      1,        88.4,      1,         117,      1,         0.9,      1,       916.5,      1,      5323.4,      1
00:00:00 18/03/2015,         0.0,      1,         4.9,      1,        80.2,      1,         137,      1,         1.5,      1,       912.7,      1,      8706.8,      1
00:00:00 19/03/2015,         0.0,      1,         5.8,      1,        75.9,      1,         135,      1,         1.8,      1,       911.1,      1,      8848.1,      1
00:00:00 20/03/2015,         0.0,      1,         5.2,      1,        73.8,      1,         274,      1,         1.4,      1,       911.7,      1,      6790.1,      1
00:00:00 21/03/2015,         2.8,      1,         4.0,      1,        82.2,      1,         245,      1,         1.0,      1,       907.7,      1,      3674.2,      1
00:00:00 22/03/2015,         4.6,      1,         3.1,      1,        95.2,      1,         285,      1,         1.0,      1,       905.9,      1,      5669.0,      1
00:00:00 23/03/2015,         0.0,      1,         5.1,      1,        82.9,      1,         129,      1,         0.8,      1,       906.1,      1,      4638.8,      1
00:00:00 24/03/2015,         0.0,      1,         5.9,      1,        75.2,      1,         129,      1,         1.2,      1,       902.6,      1,      4899.9,      1
00:00:00 25/03/2015,         8.0,      1,         5.8,      1,        85.2,      1,         164,      1,         0.8,      1,       896.2,      1,      4147.5,      1
00:00:00 26/03/2015,         6.6,      1,         5.4,      1,        98.8,      1,         144,      1,         0.8,      1,       897.1,      1,      4441.3,      1
00:00:00 27/03/2015,         2.0,      1,         6.8,      1,        57.0,      1,          63,      1,         3.6,      1,       901.4,      1,      8575.4,      1
00:00:00 28/03/2015,         0.0,      1,         8.0,      1,        32.6,      1,          57,      1,         2.9,      1,       905.6,      1,     10647.3,      1
00:00:00 29/03/2015,         0.0,      1,         7.6,      1,        61.6,      1,          95,      1,         1.4,      1,       901.7,      1,      6274.6,      1
00:00:00 30/03/2015,         0.0,      1,         7.2,      1,        69.8,      1,         329,      1,         2.5,      1,       896.4,      1,      7116.9,      1
00:00:00 31/03/2015,         0.0,      1,         9.6,      1,        53.2,      1,         318,      1,         3.1,      1,       897.8,      1,      9116.0,      1
00:00:00 01/04/2015,         0.2,      1,         6.5,      1,        24.9,      1,         302,      1,         5.2,      1,       903.6,      1,     17645.6,      1
00:00:00 02/04/2015,         0.0,      1,         5.6,      1,        39.2,      1,          46,      1,         2.9,      1,       903.8,      1,     11081.4,      1
00:00:00 03/04/2015,         0.0,      1,         5.8,      1,        30.4,      1,          27,      1,         3.1,      1,       906.0,      1,     11263.3,      1
00:00:00 04/04/2015,         0.2,      1,         4.3,      1,        66.3,      1,         246,      1,         1.9,      1,       900.4,      1,      8383.8,      1
00:00:00 05/04/2015,         0.4,      1,         3.1,      1,        58.1,      1,          10,      1,         2.6,      1,       901.9,      1,      6542.1,      1
00:00:00 06/04/2015,         0.0,      1,         1.4,      1,        40.3,      1,          59,      1,         2.7,      1,       909.8,      1,     11195.5,      1
00:00:00 07/04/2015,         0.0,      1,         3.3,      1,        33.4,      1,          30,      1,         2.5,      1,       916.6,      1,     12028.8,      1
00:00:00 08/04/2015,         0.0,      1,         6.5,      1,        35.0,      1,          49,      1,         2.2,      1,       916.2,      1,     11411.4,      1
00:00:00 09/04/2015,         0.0,      1,         8.7,      1,        48.0,      1,         269,      1,         2.0,      1,       916.6,      1,     11755.1,      1
00:00:00 10/04/2015,         0.0,      1,         9.1,      1,        58.3,      1,         333,      1,         2.1,      1,       915.0,      1,     11102.1,      1
00:00:00 11/04/2015,         0.0,      1,         9.4,      1,        63.7,      1,         240,      1,         1.8,      1,       913.5,      1,     11619.1,      1
00:00:00 12/04/2015,         0.0,      1,        10.6,      1,        59.0,      1,         185,      1,         1.9,      1,       917.9,      1,     11753.8,      1
00:00:00 13/04/2015,         0.0,      1,        12.0,      1,        48.9,      1,         111,      1,         2.0,      1,       916.6,      1,     12224.0,      1
00:00:00 14/04/2015,         0.0,      1,        11.5,      1,        38.2,      1,          59,      1,         1.8,      1,       915.5,      1,      9515.2,      1
00:00:00 15/04/2015,         0.0,      1,        11.9,      1,        43.4,      1,           3,      1,         2.3,      1,       912.4,      1,     12719.1,      1
00:00:00 16/04/2015,         0.0,      1,        12.0,      1,        59.5,      1,         251,      1,         2.0,      1,       908.1,      1,      9604.9,      1
00:00:00 17/04/2015,         5.2,      1,         8.2,      1,        88.9,      1,         154,      1,         0.8,      1,       905.3,      1,      4048.5,      1
00:00:00 18/04/2015,         0.0,      1,         8.4,      1,        66.0,      1,          23,      1,         2.4,      1,       904.5,      1,     10118.3,      1
00:00:00 19/04/2015,         0.0,      1,         5.4,      1,        59.4,      1,         243,      1,         2.0,      1,       909.1,      1,     12879.3,      1
00:00:00 20/04/2015,         0.0,      1,         9.3,      1,        49.0,      1,          53,      1,         2.5,      1,       909.5,      1,     12483.8,      1
00:00:00 21/04/2015,         0.0,      1,        11.4,      1,        35.8,      1,          51,      1,         2.6,      1,       913.6,      1,     13336.7,      1
00:00:00 22/04/2015,         0.0,      1,        12.5,      1,        38.6,      1,         351,      1,         2.6,      1,       911.2,      1,     13673.9,      1
00:00:00 23/04/2015,         0.0,      1,        11.0,      1,        60.3,      1,         249,      1,         2.3,      1,       904.3,      1,      8744.8,      1
00:00:00 24/04/2015,         0.0,      1,        10.8,      1,        62.8,      1,         262,      1,         2.3,      1,       905.0,      1,     13166.6,      1
00:00:00 25/04/2015,         0.0,      1,        10.5,      1,        71.1,      1,         259,      1,         1.9,      1,       906.5,      1,      6757.1,      1
00:00:00 26/04/2015,         1.8,      1,        10.9,      1,        74.7,      1,         259,      1,         1.9,      1,       903.3,      1,      8765.7,      1
00:00:00 27/04/2015,         3.0,      1,         8.8,      1,        97.5,      1,         247,      1,         1.2,      1,       898.6,      1,      4705.6,      1
00:00:00 28/04/2015,         0.0,      1,        10.3,      1,        63.6,      1,          45,      1,         1.8,      1,       898.2,      1,      7972.3,      1
00:00:00 29/04/2015,         0.0,      1,         8.8,      1,        57.8,      1,         248,      1,         2.2,      1,       907.2,      1,     13099.7,      1
00:00:00 30/04/2015,         6.8,      1,         8.5,      1,        84.1,      1,         258,      1,         1.3,      1,       906.0,      1,      7973.6,      1
00:00:00 01/05/2015,         0.8,      1,         8.6,      1,        89.1,      1,         250,      1,         1.2,      1,       901.5,      1,      4371.0,      1
00:00:00 02/05/2015,         0.2,      1,        13.1,      1,        75.5,      1,         277,      1,         2.0,      1,       900.4,      1,     11982.0,      1
00:00:00 03/05/2015,         0.0,      1,        11.2,      1,        93.4,      1,         253,      1,         1.2,      1,       904.0,      1,      4856.5,      1
00:00:00 04/05/2015,         0.0,      1,        12.9,      1,        91.4,      1,         264,      1,         1.3,      1,       906.0,      1,      4456.1,      1
00:00:00 05/05/2015,         0.0,      1,        15.4,      1,        78.5,      1,         263,      1,         1.8,      1,       905.0,      1,     12030.7,      1
00:00:00 06/05/2015,         0.2,      1,        15.4,      1,        67.4,      1,         295,      1,         2.7,      1,       903.8,      1,     12183.4,      1
00:00:00 07/05/2015,         0.0,      1,        14.4,      1,        56.9,      1,         322,      1,         2.3,      1,       907.2,      1,     14911.7,      1
00:00:00 08/05/2015,         4.8,      1,        14.5,      1,        65.6,      1,         260,      1,         2.0,      1,       906.9,      1,     10886.1,      1
00:00:00 09/05/2015,        11.4,      1,        14.0,      1,        67.0,      1,         221,      1,         1.4,      1,       908.9,      1,      9989.4,      1
00:00:00 10/05/2015,         0.0,      1,        13.8,      1,        50.4,      1,         314,      1,         1.9,      1,       913.8,      1,     14723.4,      1
00:00:00 11/05/2015,         0.0,      1,        15.0,      1,        53.0,      1,         268,      1,         1.9,      1,       914.9,      1,     14269.6,      1
00:00:00 12/05/2015,         0.0,      1,        14.9,      1,        71.1,      1,         273,      1,         1.9,      1,       914.4,      1,     12073.6,      1
00:00:00 13/05/2015,         0.0,      1,        16.2,      1,        72.1,      1,         267,      1,         1.7,      1,       909.1,      1,     10683.4,      1
00:00:00 14/05/2015,        20.0,      1,        17.0,      1,        69.4,      1,         265,      1,         2.5,      1,       900.7,      1,     14493.7,      1
00:00:00 15/05/2015,        40.4,      1,        10.7,      1,        98.6,      1,         222,      1,         1.1,      1,       901.0,      1,      3985.1,      1
00:00:00 16/05/2015,         3.6,      1,        14.2,      1,        79.0,      1,         111,      1,         1.7,      1,       908.8,      1,     14870.9,      1
00:00:00 17/05/2015,         0.0,      1,        15.5,      1,        69.7,      1,         104,      1,         2.0,      1,       910.3,      1,     15507.4,      1
00:00:00 18/05/2015,         0.0,      1,        16.1,      1,        70.0,      1,         232,      1,         1.9,      1,       904.7,      1,     12555.1,      1
00:00:00 19/05/2015,         9.8,      1,        13.5,      1,        83.8,      1,         256,      1,         1.2,      1,       900.2,      1,      6782.0,      1
00:00:00 20/05/2015,        10.6,      1,         8.7,      1,        98.7,      1,         247,      1,         1.3,      1,       901.0,      1,      2349.0,      1
00:00:00 21/05/2015,        13.6,      1,         5.9,      1,        97.4,      1,         115,      1,         1.0,      1,       907.0,      1,      6170.8,      1
00:00:00 22/05/2015,         0.2,      1,         7.7,      1,        88.0,      1,          95,      1,         1.3,      1,       907.2,      1,      6120.2,      1
00:00:00 23/05/2015,         2.0,      1,         8.7,      1,        91.5,      1,         104,      1,         1.0,      1,       903.9,      1,      6695.0,      1
00:00:00 24/05/2015,         0.6,      1,        10.8,      1,        78.0,      1,         161,      1,         1.4,      1,       905.3,      1,      8386.3,      1
00:00:00 25/05/2015,         0.0,      1,        11.8,      1,        68.6,      1,          81,      1,         1.8,      1,       903.4,      1,     12610.8,      1
00:00:00 26/05/2015,         0.4,      1,        10.3,      1,        78.2,      1,          81,      1,         1.9,      1,       902.6,      1,      6031.8,      1
00:00:00 27/05/2015,         0.0,      1,        11.1,      1,        51.2,      1,          58,      1,         3.4,      1,       906.7,      1,     16286.0,      1
00:00:00 28/05/2015,         0.0,      1,        11.4,      1,        57.0,      1,         238,      1,         1.9,      1,       907.8,      1,     15881.2,      1
00:00:00 29/05/2015,         0.0,      1,        12.9,      1,        71.6,      1,         278,      1,         2.5,      1,       905.8,      1,     15106.6,      1
00:00:00 30/05/2015,         0.0,      1,        14.5,      1,        72.2,      1,         133,      1,         2.2,      1,       905.2,      1,     14346.6,      1
00:00:00 31/05/2015,         2.4,      1,        13.7,      1,        85.6,      1,         240,      1,         1.2,      1,       908.4,      1,      9548.8,      1
00:00:00 01/06/2015,         0.0,      1,        15.2,      1,        74.6,      1,         119,      1,         1.6,      1,       909.2,      1,     12022.8,      1
00:00:00 02/06/2015,         0.0,      1,        16.8,      1,        71.8,      1,         104,      1,         2.4,      1,       910.5,      1,     15950.3,      1
00:00:00 03/06/2015,         0.2,      1,        17.3,      1,        74.1,      1,          87,      1,         2.1,      1,       913.3,      1,     13245.6,      1
00:00:00 04/06/2015,         0.0,      1,        19.4,      1,        68.7,      1,          91,      1,         1.9,      1,       914.4,      1,     12875.4,      1
00:00:00 05/06/2015,         0.0,      1,        20.4,      1,        68.6,      1,         249,      1,         1.8,      1,       913.2,      1,     14382.2,      1
00:00:00 06/06/2015,         2.8,      1,        17.9,      1,        83.1,      1,          88,      1,         1.8,      1,       914.2,      1,      9124.3,      1
00:00:00 07/06/2015,         0.8,      1,        18.1,      1,        74.1,      1,          95,      1,         2.0,      1,       913.7,      1,     14725.4,      1
00:00:00 08/06/2015,         9.2,      1,        16.1,      1,        83.7,      1,         198,      1,         1.3,      1,       910.5,      1,     10706.3,      1
00:00:00 09/06/2015,         1.8,      1,        16.1,      1,        72.2,      1,         118,      1,         1.5,      1,       908.3,      1,     13559.7,      1
00:00:00 10/06/2015,         0.0,      1,        16.5,      1,        74.0,      1,         235,      1,         1.3,      1,       910.6,      1,     12014.3,      1
00:00:00 11/06/2015,        15.0,      1,        16.5,      1,        77.3,      1,         120,      1,         1.2,      1,       909.6,      1,     11863.2,      1
00:00:00 12/06/2015,         7.2,      1,        16.7,      1,        76.7,      1,         202,      1,         1.2,      1,       908.3,      1,     12316.3,      1
00:00:00 13/06/2015,         0.6,      1,        16.6,      1,        85.5,      1,         232,      1,         1.3,      1,       907.0,      1,     10173.0,      1
00:00:00 14/06/2015,         6.2,      1,        14.6,      1,        91.9,      1,         254,      1,         1.1,      1,       904.2,      1,      6333.0,      1
00:00:00 15/06/2015,         1.0,      1,        14.2,      1,        91.8,      1,         262,      1,         1.2,      1,       904.8,      1,      7698.5,      1
00:00:00 16/06/2015,         6.4,      1,        14.1,      1,        90.6,      1,         267,      1,         1.6,      1,       906.9,      1,      9778.8,      1
00:00:00 17/06/2015,         0.2,      1,        15.5,      1,        62.2,      1,          62,      1,         1.9,      1,       907.0,      1,     13497.8,      1
00:00:00 18/06/2015,         0.0,      1,        14.6,      1,        65.7,      1,         258,      1,         1.9,      1,       906.3,      1,     12341.0,      1
00:00:00 19/06/2015,         1.0,      1,        15.8,      1,        62.3,      1,         320,      1,         1.9,      1,       903.1,      1,     12591.6,      1
00:00:00 20/06/2015,         0.4,      1,        13.0,      1,        57.8,      1,          62,      1,         2.2,      1,       905.3,      1,     14199.7,      1
00:00:00 21/06/2015,         0.0,      1,        13.4,      1,        61.2,      1,         246,      1,         2.1,      1,       907.5,      1,     14855.1,      1
00:00:00 22/06/2015,         0.0,      1,        15.2,      1,        70.7,      1,         255,      1,         2.0,      1,       905.9,      1,     12039.2,      1
00:00:00 23/06/2015,        17.8,      1,        13.8,      1,        84.9,      1,          99,      1,         2.0,      1,       900.7,      1,     12406.1,      1
00:00:00 24/06/2015,         0.0,      1,        13.8,      1,        64.9,      1,         243,      1,         2.4,      1,       909.2,      1,     17593.8,      1
00:00:00 25/06/2015,         0.0,      1,        15.6,      1,        69.3,      1,         248,      1,         2.0,      1,       911.9,      1,     15711.3,      1
00:00:00 26/06/2015,         0.0,      1,        17.3,      1,        59.7,      1,         249,      1,         2.2,      1,       910.5,      1,     16195.5,      1
00:00:00 27/06/2015,         0.8,      1,        16.8,      1,        76.3,      1,         209,      1,         2.0,      1,       909.1,      1,     12257.0,      1
00:00:00 28/06/2015,         0.2,      1,        17.5,      1,        61.8,      1,         255,      1,         2.2,      1,       909.6,      1,     17953.5,      1
00:00:00 29/06/2015,         0.0,      1,        17.2,      1,        70.5,      1,         222,      1,         1.8,      1,       911.9,      1,     13140.3,      1
00:00:00 30/06/2015,         0.0,      1,        19.0,      1,        65.4,      1,         269,      1,         2.5,      1,       912.0,      1,     16137.6,      1
00:00:00 01/07/2015,         0.0,      1,        20.4,      1,        68.4,      1,         256,      1,         2.3,      1,       912.5,      1,     15663.3,      1
00:00:00 02/07/2015,         0.0,      1,        20.8,      1,        69.1,      1,          67,      1,         2.7,      1,       914.0,      1,     17106.5,      1
00:00:00 03/07/2015,         0.4,      1,        19.0,      1,        75.4,      1,          79,      1,         2.2,      1,       917.4,      1,     10195.3,      1
00:00:00 04/07/2015,         0.0,      1,        21.4,      1,        62.2,      1,         330,      1,         2.4,      1,       914.8,      1,     15963.2,      1
00:00:00 05/07/2015,         0.0,      1,        23.3,      1,        60.8,      1,         295,      1,         2.7,      1,       911.5,      1,     15009.2,      1
00:00:00 06/07/2015,         0.0,      1,        24.1,      1,        61.3,      1,          62,      1,         2.5,      1,       910.7,      1,     15021.6,      1
00:00:00 07/07/2015,         0.4,      1,        23.8,      1,        68.3,      1,          73,      1,         2.7,      1,       908.6,      1,     15838.2,      1
00:00:00 08/07/2015,         0.0,      1,        19.4,      1,        85.3,      1,         255,      1,         1.5,      1,       903.1,      1,      8187.6,      1
00:00:00 09/07/2015,         0.0,      1,        18.7,      1,        61.1,      1,         263,      1,         2.0,      1,       905.5,      1,     17138.0,      1
00:00:00 10/07/2015,         0.0,      1,        17.7,      1,        49.5,      1,         240,      1,         2.0,      1,       910.3,      1,     16747.5,      1
00:00:00 11/07/2015,         0.0,      1,        19.8,      1,        61.8,      1,         254,      1,         2.1,      1,       909.0,      1,     16273.9,      1
00:00:00 12/07/2015,         0.0,      1,        21.8,      1,        53.2,      1,         324,      1,         2.4,      1,       908.1,      1,     15047.1,      1
00:00:00 13/07/2015,         0.0,      1,        21.5,      1,        58.8,      1,         249,      1,         2.1,      1,       906.5,      1,     12199.2,      1
