"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 03/06/2014,         0.0,      1,        17.2,      1,        61.3,      1,         106,      1,         2.2,      1,       977.3,      1,     21219.3,      1
00:00:00 04/06/2014,         0.6,      1,        17.3,      1,        64.6,      1,          45,      1,         1.8,      1,       974.5,      1,     13669.2,      1
00:00:00 05/06/2014,         9.0,      1,        18.7,      1,        62.5,      1,          64,      1,         2.6,      1,       977.0,      1,     21935.6,      1
00:00:00 06/06/2014,         0.0,      1,        20.8,      1,        54.0,      1,         360,      1,         1.7,      1,       981.5,      1,     24618.2,      1
00:00:00 07/06/2014,         0.0,      1,        23.0,      1,        54.6,      1,           9,      1,         2.0,      1,       981.5,      1,     25149.0,      1
00:00:00 08/06/2014,         0.0,      1,        25.2,      1,        47.8,      1,           6,      1,         2.2,      1,       982.9,      1,     25469.7,      1
00:00:00 09/06/2014,         0.0,      1,        24.7,      1,        56.9,      1,          80,    140,         2.5,      1,       982.9,      1,     21096.0,      1
00:00:00 10/06/2014,         0.0,      1,        25.7,      1,        42.8,      1,          73,    140,         1.9,      1,       982.0,      1,     23806.3,      1
00:00:00 11/06/2014,         3.6,      1,        25.6,      1,        49.7,      1,         359,      1,         2.0,      1,       983.0,      1,     24707.6,      1
00:00:00 12/06/2014,         0.0,      1,        24.4,      1,        53.2,      1,          19,      1,         2.4,      1,       983.4,      1,     21152.7,      1
00:00:00 13/06/2014,         0.6,      1,        23.3,      1,        57.6,      1,          29,      1,         2.3,      1,       978.5,      1,     20778.2,      1
00:00:00 14/06/2014,         1.2,      1,        20.8,      1,        59.4,      1,         162,      1,         2.4,      1,       974.8,      1,     20595.7,      1
00:00:00 15/06/2014,         2.0,      1,        17.9,      1,        72.3,      1,          32,      1,         2.3,      1,       978.0,      1,     12926.5,      1
00:00:00 16/06/2014,         0.0,      1,        18.8,      1,        57.7,      1,         208,      1,         2.8,      1,       977.6,      1,     20264.5,      1
00:00:00 17/06/2014,         0.0,      1,        19.2,      1,        51.5,      1,         104,      1,         3.2,      1,       977.5,      1,     24852.5,      1
00:00:00 18/06/2014,         0.2,      1,        19.4,      1,        52.0,      1,          16,      1,         2.5,      1,       978.9,      1,     18159.9,      1
00:00:00 19/06/2014,         0.0,      1,        20.9,      1,        47.1,      1,          23,      1,         2.4,      1,       977.7,      1,     26269.2,      1
00:00:00 20/06/2014,         0.0,      1,        21.7,      1,        39.3,      1,         333,      1,         1.7,      1,       975.1,      1,     17682.5,      1
00:00:00 21/06/2014,         0.0,      1,        21.3,      1,        43.2,      1,         131,      1,         3.4,      1,       977.8,      1,     24874.1,      1
00:00:00 22/06/2014,         1.2,      1,        22.7,      1,        57.5,      1,         113,      1,         3.7,      1,       980.2,      1,     23114.7,      1
00:00:00 23/06/2014,         4.0,      1,        21.7,      1,        67.0,      1,          66,      1,         2.4,      1,       981.0,      1,     19545.6,      1
00:00:00 24/06/2014,        15.8,      1,        19.0,      1,        76.2,      1,         332,      1,         1.9,      1,       976.5,      1,     17000.9,      1
00:00:00 25/06/2014,        23.4,      1,        18.4,      1,        80.5,      1,          18,      1,         1.6,      1,       971.7,      1,     16372.4,      1
00:00:00 26/06/2014,         0.8,      1,        18.9,      1,        65.7,      1,          48,      1,         1.9,      1,       975.3,      1,     18833.6,      1
00:00:00 27/06/2014,         0.4,      1,        20.0,      1,        69.7,      1,         134,      1,         1.7,      1,       979.4,      1,     16969.3,      1
00:00:00 28/06/2014,         0.0,      1,        21.2,      1,        69.4,    140,         153,      1,         1.9,      1,       979.6,      1,     14681.0,      1
00:00:00 29/06/2014,        12.6,      1,        19.0,      1,        57.7,    140,         139,      1,         2.5,      1,       973.9,      1,      7899.8,      1
00:00:00 30/06/2014,         0.0,      1,        19.2,      1,        54.4,    140,         328,      1,         2.9,      1,       974.3,      1,     26464.9,      1
00:00:00 01/07/2014,         0.6,      1,        19.6,      1,        59.1,      1,         283,      1,         1.7,      1,       980.5,      1,     16994.6,      1
00:00:00 02/07/2014,         5.0,      1,        17.5,      1,        82.4,      1,         321,      1,         1.6,      1,       982.9,      1,      9900.3,      1
00:00:00 03/07/2014,         0.0,      1,        19.7,      1,        56.8,      1,         351,      1,         2.0,      1,       987.6,      1,     26596.7,      1
00:00:00 04/07/2014,         0.8,      1,        20.2,      1,        62.0,      1,          11,      1,         1.7,      1,       982.8,      1,     17061.6,      1
00:00:00 05/07/2014,         0.0,      1,        22.1,      1,        64.7,      1,         342,      1,         1.6,      1,       975.7,      1,     25132.9,      1
00:00:00 06/07/2014,         0.0,      1,        23.8,      1,        51.2,    140,          69,      1,         1.8,      1,       977.6,      1,     21193.2,      1
00:00:00 07/07/2014,        23.0,      1,        21.3,      1,        58.7,    140,          75,      1,         2.5,      1,       978.4,      1,     20460.7,      1
00:00:00 08/07/2014,        32.8,      1,        16.6,      1,        91.2,      1,         318,      1,         1.4,      1,       972.2,      1,      7682.2,      1
00:00:00 09/07/2014,         0.0,      1,        16.5,      1,        73.2,      1,         299,      1,         1.8,      1,       970.6,      1,     12978.7,      1
00:00:00 10/07/2014,         0.0,      1,        18.2,      1,        61.7,      1,          93,      1,         2.2,      1,       969.5,      1,     22811.2,      1
00:00:00 11/07/2014,         0.0,      1,        21.0,      1,        56.6,      1,         340,      1,         2.4,      1,       971.1,      1,     26770.8,      1
00:00:00 12/07/2014,         0.6,      1,        20.1,      1,        59.9,      1,         119,      1,         2.2,      1,       974.0,      1,     18821.8,      1
00:00:00 13/07/2014,         0.2,      1,        20.1,      1,        68.7,      1,         319,      1,         1.7,      1,       975.2,      1,     20851.9,      1
00:00:00 14/07/2014,        11.8,      1,        19.5,      1,        78.4,      1,          34,      1,         2.1,      1,       977.3,      1,     19146.5,      1
00:00:00 15/07/2014,         0.0,      1,        22.4,      1,        59.7,      1,          24,      1,         1.8,      1,       981.4,      1,     25812.6,      1
00:00:00 16/07/2014,        12.2,      1,        23.5,      1,        60.9,      1,          57,      1,         2.8,      1,       982.6,      1,     25253.8,      1
00:00:00 17/07/2014,         0.0,      1,        24.8,      1,        54.9,      1,         322,      1,         2.0,      1,       982.3,      1,     25221.7,      1
00:00:00 18/07/2014,         0.0,      1,        24.6,      1,        54.3,      1,          30,      1,         3.4,      1,       981.6,      1,     25485.3,      1
00:00:00 19/07/2014,         0.0,      1,        25.4,      1,        61.8,      1,          91,      1,         2.6,      1,       980.3,      1,     24007.1,      1
00:00:00 20/07/2014,         0.0,      1,        24.7,      1,        60.4,      1,          59,      1,         2.7,      1,       977.6,      1,     14482.4,      1
00:00:00 21/07/2014,        45.0,      1,        17.6,      1,        85.3,      1,         358,      1,         1.9,      1,       973.8,      1,      2950.5,      1
00:00:00 22/07/2014,         0.2,      1,        20.1,      1,        75.1,      1,         350,      1,         1.8,      1,       972.9,      1,     18863.3,      1
00:00:00 23/07/2014,         0.0,      1,        22.5,      1,        66.9,      1,          66,      1,         2.5,      1,       974.4,      1,     19744.5,      1
00:00:00 24/07/2014,         1.0,      1,        19.8,      1,        75.3,    140,          78,      1,         2.5,      1,       975.5,      1,      9624.8,      1
00:00:00 25/07/2014,         0.0,      1,        21.2,      1,        42.1,    140,          15,      1,         1.9,      1,       976.5,      1,     21507.5,      1
00:00:00 26/07/2014,        52.8,      1,        18.2,      1,        45.6,    140,           5,      1,         1.3,      1,       975.8,      1,      5041.8,      1
00:00:00 27/07/2014,         0.2,      1,        20.2,      1,        48.3,    140,          23,      1,         1.5,      1,       976.1,      1,     13667.7,      1
00:00:00 28/07/2014,        18.8,      1,        22.2,      1,        69.9,    140,          21,      1,         1.5,      1,       974.3,      1,     15877.3,      1
00:00:00 29/07/2014,        18.0,      1,        18.5,      1,        46.3,    140,         326,      1,         1.3,      1,       972.3,      1,      9053.4,      1
00:00:00 30/07/2014,        13.4,      1,        18.3,      1,        29.9,    140,          16,      1,         1.2,      1,       970.1,      1,      9589.1,      1
00:00:00 31/07/2014,         0.0,      1,        21.4,      1,        78.7,    140,          27,      1,         1.7,      1,       973.2,      1,     15530.6,      1
00:00:00 01/08/2014,         0.0,      1,        22.4,      1,        63.1,    140,         326,      1,         1.9,      1,       974.1,      1,     19658.0,      1
00:00:00 02/08/2014,         0.0,      1,        21.8,      1,        69.7,      1,         332,      1,         1.4,      1,       974.6,      1,     16769.2,      1
00:00:00 03/08/2014,         5.6,      1,        20.1,      1,        74.8,      1,          23,      1,         2.3,      1,       976.4,      1,     14546.8,      1
00:00:00 04/08/2014,         0.0,      1,        22.5,      1,        58.9,    140,          23,      1,         2.0,      1,       977.4,      1,     22518.3,      1
00:00:00 05/08/2014,         5.8,      1,        21.1,      1,        66.1,      1,         350,      1,         2.3,      1,       978.4,      1,     22435.7,      1
00:00:00 06/08/2014,         0.0,      1,        21.8,      1,        52.4,      1,         345,      1,         2.0,      1,       977.7,      1,     27130.4,      1
00:00:00 07/08/2014,         0.4,      1,        21.9,      1,        63.8,      1,          33,      1,         1.9,      1,       977.4,      1,     19290.9,      1
00:00:00 08/08/2014,         0.0,      1,        22.3,      1,        63.1,      1,          12,      1,         1.8,      1,       978.1,      1,     22912.5,      1
00:00:00 09/08/2014,         4.4,      1,        20.7,      1,        82.3,      1,          36,      1,         1.7,      1,       978.7,      1,     12090.1,      1
00:00:00 10/08/2014,         1.0,      1,        22.7,      1,        70.1,      1,           7,      1,         1.7,      1,       978.6,      1,     23898.1,      1
00:00:00 11/08/2014,         0.0,      1,        24.8,      1,        63.3,      1,         113,      1,         2.8,      1,       975.7,      1,     22111.4,      1
00:00:00 12/08/2014,         6.8,      1,        23.2,      1,        70.3,      1,          56,    140,         1.9,      1,       974.4,      1,     20813.2,      1
00:00:00 13/08/2014,        13.6,      1,        19.6,      1,        87.8,      1,          61,    140,         1.5,      1,       971.0,      1,      9723.6,      1
00:00:00 14/08/2014,         0.0,      1,        18.7,      1,        71.8,      1,         326,      1,         2.0,      1,       973.3,      1,     14148.3,      1
00:00:00 15/08/2014,        10.2,      1,        15.5,      1,        82.6,      1,         347,      1,         1.2,      1,       977.7,      1,     11738.6,      1
00:00:00 16/08/2014,         0.0,      1,        15.7,      1,        71.7,      1,          33,      1,         1.7,      1,       980.4,      1,     16357.6,      1
00:00:00 17/08/2014,         0.0,      1,        17.5,      1,        61.5,      1,          23,      1,         1.9,      1,       980.6,      1,     25227.2,      1
00:00:00 18/08/2014,         0.0,      1,        18.6,      1,        68.2,      1,          71,      1,         3.4,      1,       976.6,      1,     13670.4,      1
00:00:00 19/08/2014,        12.2,      1,        16.4,      1,        90.6,      1,         122,      1,         2.2,      1,       976.9,      1,      7062.4,      1
00:00:00 20/08/2014,        12.0,      1,        18.0,      1,        85.3,      1,         272,      1,         1.3,      1,       976.9,      1,     15064.3,      1
00:00:00 21/08/2014,         0.6,      1,        18.2,      1,        72.1,      1,           7,      1,         1.9,      1,       977.2,      1,     21412.4,      1
00:00:00 22/08/2014,         0.2,      1,        18.4,      1,        75.3,      1,          31,      1,         1.7,      1,       977.9,      1,     15627.9,      1
00:00:00 23/08/2014,        15.4,      1,        16.1,      1,        88.6,      1,         348,      1,         1.4,      1,       977.1,      1,     10599.8,      1
00:00:00 24/08/2014,         0.0,      1,        18.0,      1,        72.4,      1,         345,      1,         1.6,      1,       978.1,      1,     22263.0,      1
00:00:00 25/08/2014,         0.0,      1,        17.0,      1,        69.4,      1,         351,      1,         1.7,      1,       980.1,      1,      8489.2,      1
00:00:00 26/08/2014,         0.0,      1,        17.8,      1,        79.1,      1,          72,      1,         2.8,      1,       974.5,      1,     12137.9,      1
00:00:00 27/08/2014,         0.0,      1,        21.8,      1,        64.4,      1,         332,      1,         2.2,      1,       973.4,      1,     23441.1,      1
00:00:00 28/08/2014,         0.0,      1,        20.3,      1,        59.3,      1,         358,      1,         1.6,      1,       979.9,      1,     21818.6,      1
00:00:00 29/08/2014,         0.0,      1,        20.8,      1,        67.9,      1,         359,      1,         1.8,      1,       980.8,      1,     22212.4,      1
00:00:00 30/08/2014,         9.0,      1,        19.9,      1,        79.5,      1,          19,      1,         1.8,      1,       980.3,      1,     12995.5,      1
00:00:00 31/08/2014,        11.2,      1,        19.5,      1,        80.9,      1,         332,      1,         1.4,      1,       975.7,      1,     14985.6,      1
00:00:00 01/09/2014,         0.0,      1,        18.7,      1,        44.6,      1,          14,      1,         3.1,      1,       973.1,      1,     15449.0,      1
00:00:00 02/09/2014,         0.0,      1,        20.2,      1,        34.2,      1,         317,      1,         4.0,      1,       976.3,      1,     21494.1,      1
00:00:00 03/09/2014,         4.0,      1,        17.0,      1,        74.9,      1,           3,      1,         1.2,      1,       978.3,      1,     12496.5,      1
00:00:00 04/09/2014,         0.4,      1,        18.0,      1,        85.1,      1,           1,      1,         0.9,      1,       978.8,      1,      5292.5,      1
00:00:00 05/09/2014,         8.6,      1,        19.0,      1,        86.4,      1,         320,      1,         1.0,      1,       978.0,      1,     11486.4,      1
00:00:00 06/09/2014,         1.0,      1,        20.1,      1,        77.2,      1,          16,      1,         1.5,      1,       976.0,      1,     18593.6,      1
00:00:00 07/09/2014,         1.0,      1,        20.7,      1,        74.9,      1,         335,      1,         2.0,      1,       977.3,      1,     20589.9,      1
00:00:00 08/09/2014,         0.0,      1,        20.7,      1,        72.5,      1,           2,      1,         1.4,      1,       979.7,      1,     19768.4,      1
00:00:00 09/09/2014,         0.2,      1,        20.7,      1,        74.2,      1,         325,      1,         1.5,      1,       979.1,      1,     16502.5,      1
00:00:00 10/09/2014,        39.6,      1,        18.6,      1,        78.9,    140,           5,      1,         1.7,      1,       976.1,      1,     18447.0,      1
00:00:00 11/09/2014,        40.6,      1,        16.8,      1,        80.2,    140,         353,      1,         1.3,      1,       973.8,      1,     13471.4,      1
00:00:00 12/09/2014,         0.2,      1,        15.7,      1,        70.2,    140,          27,      1,         1.6,      1,       975.3,      1,     19719.3,      1
00:00:00 13/09/2014,         0.0,      1,        16.4,      1,        71.5,      1,         360,      1,         1.6,      1,       978.0,      1,     18540.7,      1
00:00:00 14/09/2014,         0.0,      1,        17.7,      1,        67.9,      1,          13,      1,         1.9,      1,       978.7,      1,     20588.9,      1
00:00:00 15/09/2014,         0.0,      1,        18.5,      1,        72.0,      1,          64,      1,         2.2,      1,       978.7,      1,     15843.2,      1
00:00:00 16/09/2014,         0.0,      1,        18.7,      1,        74.8,      1,          80,      1,         2.2,      1,       979.2,      1,     15515.0,      1
00:00:00 17/09/2014,         0.0,      1,        19.0,      1,        73.2,      1,          46,      1,         2.2,      1,       979.5,      1,     10290.0,      1
00:00:00 18/09/2014,         0.0,      1,        18.5,      1,        72.4,      1,          63,      1,         1.7,      1,       980.3,      1,     12381.9,      1
00:00:00 19/09/2014,         2.4,      1,        18.2,      1,        80.7,    140,          35,      1,         1.6,      1,       982.1,      1,     11178.0,      1
00:00:00 20/09/2014,         0.0,      1,        18.8,      1,        84.9,    140,         331,      1,         1.1,      1,       980.2,      1,      8712.3,      1
00:00:00 21/09/2014,         2.0,      1,        19.2,      1,        79.7,      1,         328,      1,         1.5,      1,       977.2,      1,     16415.0,      1
00:00:00 22/09/2014,         0.0,      1,        19.0,      1,        54.6,      1,         344,      1,         3.1,      1,       973.8,      1,     18779.2,      1
00:00:00 23/09/2014,         0.0,      1,        15.6,      1,        46.6,      1,           1,      1,         2.3,      1,       979.9,      1,     18913.3,      1
00:00:00 24/09/2014,         0.0,      1,        14.4,      1,        67.4,      1,          27,      1,         1.8,      1,       980.3,      1,     13937.7,      1
00:00:00 25/09/2014,         0.0,      1,        16.1,      1,        67.0,      1,          30,      1,         2.0,      1,       979.5,      1,     15817.6,      1
00:00:00 26/09/2014,         0.0,      1,        14.6,      1,        64.7,      1,           5,      1,         1.2,      1,       985.1,      1,     14080.5,      1
00:00:00 27/09/2014,         0.0,      1,        16.6,      1,        69.9,      1,          16,      1,         1.8,      1,       988.2,      1,     17443.8,      1
00:00:00 28/09/2014,         0.0,      1,        17.3,      1,        72.7,      1,          36,      1,         1.8,      1,       991.0,      1,     16174.5,      1
00:00:00 29/09/2014,         0.0,      1,        18.0,      1,        72.2,      1,          27,      1,         1.5,      1,       990.4,      1,     16509.5,      1
00:00:00 30/09/2014,         0.0,      1,        18.5,      1,        73.8,      1,         109,      1,         1.6,      1,       988.3,      1,     13734.2,      1
00:00:00 01/10/2014,         5.0,      1,        16.8,      1,        91.0,      1,          86,      1,         1.6,      1,       987.0,      1,      5308.5,      1
00:00:00 02/10/2014,         0.0,      1,        17.2,      1,        73.6,      1,          12,      1,         1.8,      1,       987.9,      1,     16149.5,      1
00:00:00 03/10/2014,         0.2,      1,        17.5,      1,        73.8,      1,           8,      1,         1.8,      1,       985.6,      1,     13225.0,      1
00:00:00 04/10/2014,         0.0,      1,        16.8,      1,        70.1,      1,          56,      1,         2.6,      1,       981.6,      1,     14367.6,      1
00:00:00 05/10/2014,         0.0,      1,        16.2,      1,        72.0,      1,          66,      1,         2.0,      1,       979.7,      1,     13028.4,      1
00:00:00 06/10/2014,         0.0,      1,        15.7,      1,        70.3,      1,          87,      1,         3.6,      1,       978.6,      1,     14464.2,      1
00:00:00 07/10/2014,         3.0,      1,        14.2,      1,        79.6,      1,          95,      1,         2.6,      1,       980.6,      1,      7985.7,      1
00:00:00 08/10/2014,         8.4,      1,        14.7,      1,        98.6,    140,         285,      1,         0.9,      1,       981.8,      1,      4122.0,      1
00:00:00 09/10/2014,         0.0,      1,        17.2,      1,        89.6,    140,           3,      1,         1.4,      1,       981.2,      1,      8571.4,      1
00:00:00 10/10/2014,         0.6,      1,        18.2,      1,        86.0,      1,          14,      1,         1.8,      1,       981.5,      1,     11547.0,      1
00:00:00 11/10/2014,         3.2,      1,        17.6,      1,        92.3,    140,          24,      1,         1.3,      1,       979.7,      1,      7580.8,      1
00:00:00 12/10/2014,         0.0,      1,        17.4,      1,        85.3,      1,         334,      1,         1.7,      1,       980.0,      1,      9190.6,      1
00:00:00 13/10/2014,        48.8,      1,        15.6,      1,        98.5,    140,           2,      1,         1.6,      1,       976.9,      1,      1170.1,      1
00:00:00 14/10/2014,         0.0,      1,        16.2,      1,        88.2,      1,          91,      1,         1.1,      1,       975.6,      1,     10042.9,      1
00:00:00 15/10/2014,         0.0,      1,        16.1,      1,        85.3,      1,          11,      1,         1.2,      1,       973.1,      1,      8318.1,      1
00:00:00 16/10/2014,         0.0,      1,        16.0,      1,        88.6,      1,          39,      1,         1.5,      1,       975.6,      1,      6939.1,      1
00:00:00 17/10/2014,         0.0,      1,        17.2,      1,        85.4,      1,          17,      1,         1.9,      1,       977.7,      1,      8581.0,      1
00:00:00 18/10/2014,         0.0,      1,        16.2,      1,        75.7,      1,           3,      1,         1.3,      1,       986.9,      1,     12776.2,      1
00:00:00 19/10/2014,         0.0,      1,        17.0,      1,        75.9,      1,         331,      1,         1.2,      1,       988.2,      1,     12475.8,      1
00:00:00 20/10/2014,         0.0,      1,        15.8,      1,        82.4,      1,         340,      1,         1.0,      1,       984.2,      1,     10781.8,      1
00:00:00 21/10/2014,         0.6,      1,        16.5,      1,        84.7,    140,         354,      1,         1.5,      1,       973.8,      1,      9212.3,      1
00:00:00 22/10/2014,         3.8,      1,        12.4,      1,        37.2,      1,          26,      1,         3.7,      1,       972.3,      1,     12959.2,      1
00:00:00 23/10/2014,         0.0,      1,        12.4,      1,        49.4,      1,         347,      1,         5.2,      1,       974.9,      1,     12547.8,      1
00:00:00 24/10/2014,         0.0,      1,        13.7,      1,        47.4,      1,         336,      1,         2.6,      1,       978.5,      1,     12240.1,      1
00:00:00 25/10/2014,         0.0,      1,         9.7,      1,        74.6,      1,         359,      1,         0.9,      1,       983.8,      1,      9931.8,      1
00:00:00 26/10/2014,         0.0,      1,        10.0,      1,        78.9,      1,          25,      1,         1.2,      1,       987.5,      1,     11314.6,      1
00:00:00 27/10/2014,         0.0,      1,         9.6,      1,        81.7,      1,         354,      1,         1.6,      1,       988.7,      1,     11175.3,      1
00:00:00 28/10/2014,         0.0,      1,         8.8,      1,        80.6,      1,          42,      1,         2.2,      1,       985.2,      1,     10982.2,      1
00:00:00 29/10/2014,         0.0,      1,         8.2,      1,        81.4,      1,          25,      1,         1.4,      1,       982.7,      1,     10792.2,      1
00:00:00 30/10/2014,         0.0,      1,         8.8,      1,        76.8,      1,          28,      1,         1.5,      1,       986.9,      1,     11020.4,      1
00:00:00 31/10/2014,         0.0,      1,         9.7,      1,        76.4,      1,          24,      1,         1.4,      1,       989.0,      1,     10640.7,      1
00:00:00 01/11/2014,         0.0,      1,        11.0,      1,        77.9,      1,           5,      1,         1.2,      1,       988.1,      1,     10303.4,      1
00:00:00 02/11/2014,         0.0,      1,        10.8,      1,        76.8,      1,           8,      1,         1.4,      1,       984.9,      1,     10234.7,      1
00:00:00 03/11/2014,         0.8,      1,        10.3,      1,        83.2,      1,          36,      1,         1.1,      1,       980.7,      1,      7849.8,      1
00:00:00 04/11/2014,         4.0,      1,        12.5,      1,        88.7,      1,          91,      1,         1.2,      1,       971.8,      1,      1755.9,      1
00:00:00 05/11/2014,        86.0,      1,        10.9,      1,        99.2,    140,         308,      1,         1.1,      1,       966.7,      1,       336.4,      1
00:00:00 06/11/2014,        49.2,      1,         9.4,      1,       100.0,      1,         316,      1,         1.6,      1,       971.9,      1,      1015.3,      1
00:00:00 07/11/2014,         5.8,      1,         9.7,      1,        99.8,      1,         329,      1,         1.1,      1,       974.0,      1,      2927.6,      1
00:00:00 08/11/2014,         3.2,      1,        12.3,      1,        93.5,      1,         352,      1,         1.5,      1,       975.4,      1,      5687.6,      1
00:00:00 09/11/2014,         1.0,      1,        12.2,      1,        97.8,      1,         336,      1,         0.9,      1,       976.8,      1,      5302.2,      1
00:00:00 10/11/2014,        40.0,      1,        11.2,      1,       100.0,      1,         314,      1,         0.7,      1,       979.0,      1,      1263.0,      1
00:00:00 11/11/2014,        20.6,      1,        10.8,      1,        99.9,    140,         323,      1,         0.9,      1,       977.5,      1,      2810.4,      1
00:00:00 12/11/2014,         8.8,      1,        11.5,      1,        99.8,    140,         326,      1,         1.3,      1,       970.4,      1,      3065.3,      1
00:00:00 13/11/2014,         4.8,      1,        12.6,      1,        92.6,    140,         337,      1,         1.1,      1,       972.4,      1,      7399.5,      1
00:00:00 14/11/2014,         0.0,      1,        12.3,      1,        94.7,    140,         348,      1,         0.6,      1,       976.7,      1,      4521.0,      1
00:00:00 15/11/2014,        44.0,      1,        11.2,      1,        99.6,    140,         328,      1,         1.6,      1,       971.3,      1,       915.6,      1
00:00:00 16/11/2014,         1.4,      1,         9.7,      1,        93.0,      1,         350,      1,         1.1,      1,       968.3,      1,      5252.5,      1
00:00:00 17/11/2014,        16.6,      1,         8.2,      1,        98.7,    140,         345,      1,         1.5,      1,       970.3,      1,      2527.0,      1
00:00:00 18/11/2014,        13.2,      1,         7.6,      1,        93.4,    140,         346,      1,         1.3,      1,       969.5,      1,      6877.1,      1
00:00:00 19/11/2014,         0.0,      1,         7.7,      1,        83.4,    140,           1,      1,         1.4,      1,       980.2,      1,      7730.4,      1
00:00:00 20/11/2014,         0.0,      1,         6.2,      1,        82.6,      1,           4,      1,         1.6,      1,       987.6,      1,      5989.9,      1
00:00:00 21/11/2014,         0.0,      1,         6.0,      1,        82.7,      1,          24,      1,         1.3,      1,       986.6,      1,      6407.4,      1
00:00:00 22/11/2014,         0.0,      1,         6.0,      1,        86.3,      1,          15,      1,         1.0,      1,       987.5,      1,      7132.0,      1
00:00:00 23/11/2014,         0.0,      1,         6.7,      1,        87.7,      1,           2,      1,         1.2,      1,       989.5,      1,      6943.6,      1
00:00:00 24/11/2014,         0.0,      1,         7.4,      1,        88.5,      1,         353,      1,         1.1,      1,       987.0,      1,      5335.2,      1
00:00:00 25/11/2014,         0.0,      1,         8.4,      1,        91.1,      1,          46,      1,         0.8,      1,       983.8,      1,      4321.7,      1
00:00:00 26/11/2014,         0.0,      1,         8.6,      1,        93.9,      1,         129,      1,         1.4,      1,       980.4,      1,      1123.2,      1
00:00:00 27/11/2014,         0.4,      1,         7.8,      1,        98.8,    140,         160,      1,         0.8,      1,       977.5,      1,      1553.4,      1
00:00:00 28/11/2014,         6.0,      1,         8.6,      1,       100.0,      1,         317,      1,         1.2,      1,       978.1,      1,      1492.2,      1
00:00:00 29/11/2014,         4.4,      1,        10.8,      1,        95.7,      1,         334,      1,         1.3,      1,       978.6,      1,      5695.9,      1
00:00:00 30/11/2014,         3.0,      1,         9.7,      1,        97.3,      1,         332,      1,         1.4,      1,       976.4,      1,      2136.2,      1
00:00:00 01/12/2014,        72.4,      1,         9.4,      1,       100.0,    140,         332,      1,         1.3,      1,       967.9,      1,       618.2,      1
00:00:00 02/12/2014,         1.0,      1,         9.2,      1,        97.0,    140,         322,      1,         0.9,      1,       968.8,      1,      4468.7,      1
00:00:00 03/12/2014,         3.2,      1,         9.4,      1,        93.3,      1,         317,      1,         1.4,      1,       973.9,      1,      3802.7,      1
00:00:00 04/12/2014,         7.6,      1,         8.1,      1,        99.9,    140,         319,      1,         0.9,      1,       977.5,      1,      1876.9,      1
00:00:00 05/12/2014,         0.0,      1,         8.5,      1,        94.2,      1,         335,      1,         1.3,      1,       978.6,      1,      2745.0,      1
00:00:00 06/12/2014,         1.0,      1,         8.5,      1,        89.2,      1,         342,      1,         1.1,      1,       977.4,      1,      3234.1,      1
00:00:00 07/12/2014,         0.2,      1,         7.9,      1,        97.8,      1,         117,      1,         0.5,      1,       978.2,      1,      2822.4,      1
00:00:00 08/12/2014,         0.0,      1,         6.6,      1,        90.3,      1,          56,      1,         2.8,      1,       978.3,      1,      5616.3,      1
00:00:00 09/12/2014,         4.2,      1,         7.1,      1,        61.6,      1,         324,      1,         3.1,      1,       981.5,      1,      6020.9,      1
00:00:00 10/12/2014,         0.0,      1,         3.9,      1,        54.9,      1,           4,      1,         1.6,      1,       985.8,      1,      4910.0,      1
00:00:00 11/12/2014,         0.0,      1,         3.1,      1,        71.1,      1,           9,      1,         1.3,      1,       981.5,      1,      5682.0,      1
00:00:00 12/12/2014,         0.0,      1,         1.8,      1,        77.0,      1,           2,      1,         1.2,      1,       982.8,      1,      4202.6,      1
00:00:00 13/12/2014,         0.0,      1,         2.3,      1,        80.2,      1,         341,      1,         1.1,      1,       984.5,      1,      3152.6,      1
00:00:00 14/12/2014,         0.0,      1,         4.4,      1,        80.5,      1,         331,      1,         0.8,      1,       985.6,      1,      2927.2,      1
00:00:00 15/12/2014,         0.0,      1,         6.2,      1,        87.7,      1,         316,      1,         1.0,      1,       984.2,      1,      1694.9,      1
00:00:00 16/12/2014,         6.2,      1,         6.3,      1,        99.9,      1,         322,      1,         1.3,      1,       976.6,      1,      1118.4,      1
00:00:00 17/12/2014,         0.0,      1,         6.3,      1,        94.7,    140,          37,      1,         1.7,      1,       976.1,      1,      4073.5,      1
00:00:00 18/12/2014,         0.0,      1,         5.5,      1,        88.4,      1,         342,      1,         1.2,      1,       982.5,      1,      5559.4,      1
00:00:00 19/12/2014,         0.0,      1,         5.9,      1,        88.2,      1,          30,      1,         1.4,      1,       985.2,      1,      5348.3,      1
00:00:00 20/12/2014,         0.0,      1,         4.9,      1,        93.8,      1,          48,      1,         3.5,      1,       985.0,      1,      5634.1,      1
00:00:00 21/12/2014,         0.0,      1,         6.9,      1,        54.6,      1,          63,      1,         1.5,      1,       990.4,      1,      5658.1,      1
00:00:00 22/12/2014,         0.0,      1,         3.5,      1,        64.9,      1,         344,      1,         1.0,      1,       991.9,      1,      5670.6,      1
00:00:00 23/12/2014,         0.0,      1,         3.2,      1,        76.3,      1,          35,      1,         0.9,      1,       990.3,      1,      5476.8,      1
